Experiment,Condition,Labeling Protocol,Labeling Target,RMS,Normalized RMS,D,Normalized D
Optimization After Formamide,70C,3D FISH,No Label,0.0713176,0.411455334,1.900998802,0.736317396
Optimization After Formamide,70C,3D FISH,No Label,0.12425819,0.716887488,2.327667956,0.901579951
Optimization After Formamide,70C,3D FISH,No Label,0.10676005,0.615934805,2.202415507,0.853065688
Optimization After Formamide,70C,3D FISH,No Label,0.14299163,0.824967034,2.441332457,0.945605833
Optimization After Formamide,70C,3D FISH,No Label,0.08746131,0.504593853,2.044464714,0.791886314
Optimization After Formamide,70C,3D FISH,No Label,0.08945447,0.516093066,2.061557889,0.798507045
Optimization After Formamide,70C,3D FISH,No Label,0.09483856,0.547155701,2.106928039,0.816080349
Optimization After Formamide,70C,3D FISH,No Label,0.097137,0.560416178,2.125904795,0.823430651
Optimization After Formamide,70C,3D FISH,No Label,0.06621314,0.38200598,1.853678734,0.717988826
Optimization After Formamide,70C,3D FISH,No Label,0.099820085,0.575895802,2.147730018,0.831884255
Optimization After Formamide,70C,3D FISH,No Label,0.08583509,0.49521164,2.030408394,0.786441853
Optimization After Formamide,70C,3D FISH,No Label,0.09430928,0.544102106,2.102523729,0.81437442
Optimization After Formamide,70C,3D FISH,No Label,0.072930425,0.420760267,1.915727846,0.742022424
Optimization After Formamide,70C,3D FISH,No Label,0.10876307,0.627490905,2.217691392,0.858982524
Optimization After Formamide,70C,3D FISH,No Label,0.07177717,0.414106749,1.905205756,0.737946883
Optimization After Formamide,70C,3D FISH,No Label,0.079511516,0.458728805,1.97489279,0.764938891
Optimization After Formamide,70C,3D FISH,No Label,0.08246371,0.47576101,2.000975186,0.775041434
Optimization After Formamide,70C,3D FISH,No Label,0.07565142,0.436458607,1.94036524,0.751565271
Optimization After Formamide,70C,3D FISH,No Label,0.09880375,0.570032222,2.139505739,0.82869873
Optimization After Formamide,70C,3D FISH,No Label,0.069008455,0.398133097,1.879732999,0.728080473
Optimization After Formamide,70C,3D FISH,No Label,0.06699154,0.386496832,1.860970672,0.720813226
Optimization After Formamide,70C,3D FISH,No Label,0.06878796,0.396860986,1.87769073,0.727289437
Optimization After Formamide,70C,3D FISH,No Label,0.07656456,0.44172682,1.94857684,0.754745885
Optimization After Formamide,70C,3D FISH,No Label,0.06569892,0.379039271,1.848845158,0.716116628
Optimization After Formamide,70C,3D FISH,No Label,0.06907576,0.398521402,1.880355972,0.72832177
Optimization After Formamide,70C,3D FISH,No Label,0.079212576,0.457004119,1.972236054,0.763909853
Optimization After Formamide,70C,3D FISH,No Label,0.07969818,0.459805732,1.976550243,0.765580875
Optimization After Formamide,70C,3D FISH,No Label,0.08832198,0.509559349,2.05186425,0.79475239
Optimization After Formamide,70C,3D FISH,No Label,0.09018333,0.520298106,2.067770391,0.800913345
Optimization After Formamide,70C,3D FISH,No Label,0.07876064,0.454396747,1.968214108,0.762352025
Optimization After Formamide,70C,3D FISH,No Label,0.056338623,0.325036554,1.758153063,0.68098869
Optimization After Formamide,70C,3D FISH,No Label,0.056263,0.32460026,1.757396446,0.680695628
Optimization After Formamide,70C,3D FISH,No Label,0.08371839,0.482999683,2.011973915,0.779301592
Optimization After Formamide,70C,3D FISH,No Label,0.08033694,0.463490955,1.982213519,0.767774443
Optimization After Formamide,70C,3D FISH,No Label,0.089196526,0.5146049,2.059354327,0.797653535
Optimization After Formamide,70C,3D FISH,No Label,0.12088906,0.697449839,2.305008268,0.892803132
Optimization After Formamide,70C,3D FISH,No Label,0.069449835,0.400679567,1.883814871,0.729661511
Optimization After Formamide,70C,3D FISH,No Label,0.12582053,0.725901156,2.337935907,0.905557056
Optimization After Formamide,70C,3D FISH,No Label,0.123723336,0.713801735,2.324117715,0.90020483
Optimization After Formamide,70C,3D FISH,No Label,0.06276244,0.362097725,1.820974221,0.705321326
Optimization After Formamide,70C,3D FISH,No Label,0.08576849,0.494827402,2.029830715,0.7862181
Optimization After Formamide,70C,3D FISH,No Label,0.06737806,0.388726797,1.864580725,0.722211514
Optimization After Formamide,70C,3D FISH,No Label,0.06519388,0.376125524,1.844084755,0.714272772
Optimization After Formamide,70C,3D FISH,No Label,0.0670247,0.386688144,1.86128066,0.720933294
Optimization After Formamide,70C,3D FISH,No Label,0.06259312,0.361120861,1.819352396,0.704693142
Optimization After Formamide,70C,3D FISH,No Label,0.05631323,0.324890054,1.75789905,0.680890303
Optimization After Formamide,70C,3D FISH,No Label,0.065239996,0.376391583,1.844519982,0.714441349
Optimization After Formamide,70C,3D FISH,No Label,0.06017703,0.347181621,1.796019439,0.695655544
Optimization After Formamide,70C,3D FISH,No Label,0.07168646,0.413583412,1.904376026,0.737625502
Optimization After Formamide,70C,3D FISH,No Label,0.0769283,0.443825359,1.951840158,0.756009872
Optimization After Formamide,70C,3D FISH,No Label,0.062421203,0.360129014,1.817703965,0.704054652
Optimization After Formamide,70C,3D FISH,No Label,0.0782521,0.451462808,1.963680519,0.760596021
Optimization After Formamide,70C,3D FISH,No Label,0.072696455,0.419410415,1.913597123,0.741197127
Optimization After Formamide,70C,3D FISH,No Label,0.07178773,0.414167673,1.905302328,0.737984288
Optimization After Formamide,70C,3D FISH,No Label,0.087647915,0.50567044,2.046071397,0.792508633
Optimization After Formamide,70C,3D FISH,No Label,0.07324323,0.422564945,1.91857338,0.74312459
Optimization After Formamide,70C,3D FISH,No Label,0.088234104,0.509052363,2.051110023,0.794460254
Optimization After Formamide,70C,3D FISH,No Label,0.07439832,0.429229049,1.929050797,0.747182827
Optimization After Formamide,70C,3D FISH,No Label,0.09187063,0.53003271,2.082070726,0.80645232
Optimization After Formamide,70C,3D FISH,No Label,0.09612156,0.554557762,2.117551317,0.820195083
Optimization After Formamide,70C,3D FISH,No Label,0.104454905,0.602635645,2.184548222,0.846145119
Optimization After Formamide,70C,3D FISH,No Label,0.08754662,0.505086035,2.045199401,0.792170881
Optimization After Formamide,70C,3D FISH,No Label,0.07626297,0.439986845,1.945867802,0.753696589
Optimization After Formamide,70C,3D FISH,No Label,0.08486292,0.489602863,2.021960716,0.783169798
Optimization After Formamide,70C,3D FISH,No Label,0.07706721,0.444626777,1.953085257,0.756492139
Optimization After Formamide,70C,3D FISH,No Label,0.08436197,0.486712713,2.017595058,0.78147884
Optimization After Formamide,70C,3D FISH,No Label,0.07450283,0.429832003,1.929996472,0.747549117
Optimization After Formamide,70C,3D FISH,No Label,0.07560502,0.436190909,1.939947232,0.751403363
Optimization After Formamide,70C,3D FISH,No Label,0.07685261,0.443388678,1.951161457,0.75574699
Optimization After Formamide,70C,3D FISH,No Label,0.073989324,0.426869413,1.925346302,0.745747958
Optimization After Formamide,70C,3D FISH,No Label,0.07933763,0.457725598,1.973347785,0.764340461
Optimization After Formamide,70C,3D FISH,No Label,0.08161909,0.470888111,1.993541618,0.772162176
Optimization After Formamide,70C,3D FISH,No Label,0.08517108,0.491380742,2.024641998,0.784208344
Optimization After Formamide,70C,3D FISH,No Label,0.08119388,0.468434931,1.989790625,0.770709297
Optimization After Formamide,70C,3D FISH,No Label,0.09087914,0.524312469,2.073681627,0.803202955
Optimization After Formamide,70C,3D FISH,No Label,0.08307917,0.479311806,2.00637702,0.777133736
Optimization After Formamide,70C,3D FISH,No Label,0.083571196,0.482150471,2.01068633,0.778802869
Optimization After Formamide,70C,3D FISH,No Label,0.09708975,0.560143577,2.125517192,0.823280521
Optimization After Formamide,70C,3D FISH,No Label,0.08566816,0.494248565,2.028960176,0.785880912
Optimization After Formamide,70C,3D FISH,No Label,0.092322856,0.532641755,2.085883138,0.807928989
Optimization After Formamide,70C,3D FISH,No Label,0.10765452,0.621095305,2.209265942,0.855719079
Optimization After Formamide,70C,3D FISH,No Label,0.083267696,0.480399477,2.008029149,0.777773659
Optimization After Formamide,70C,3D FISH,No Label,0.103395626,0.596524306,2.176235518,0.842925344
Optimization After Formamide,70C,3D FISH,No Label,0.085492656,0.493236023,2.027436532,0.785290756
Optimization After Formamide,70C,3D FISH,No Label,0.08666221,0.499983575,2.037569732,0.789215667
Optimization After Formamide,70C,3D FISH,No Label,0.087610975,0.505457321,2.045753444,0.79238548
Optimization After Formamide,70C,3D FISH,No Label,0.10574633,0.610086312,2.194595833,0.850036879
Optimization After Formamide,70C,3D FISH,No Label,0.07837158,0.452152129,1.964746412,0.761008876
Optimization After Formamide,70C,3D FISH,No Label,0.08195833,0.472845302,1.996530066,0.773319697
Optimization After Formamide,70C,3D FISH,No Label,0.0918144,0.5297083,2.081596074,0.806268472
Optimization After Formamide,70C,3D FISH,No Label,0.096965626,0.559427464,2.124498443,0.822885926
Optimization After Formamide,70C,3D FISH,No Label,0.085061826,0.490750419,2.023691758,0.783840286
Optimization After Formamide,70C,3D FISH,No Label,0.08327782,0.480457885,2.008117836,0.77780801
Optimization After Formamide,70C,3D FISH,No Label,0.09739963,0.561931379,2.128057173,0.824264336
Optimization After Formamide,70C,3D FISH,No Label,0.11239539,0.648446986,2.244791479,0.869479251
Optimization After Formamide,70C,3D FISH,No Label,0.0904198,0.521662381,2.069781477,0.801692302
Optimization After Formamide,70C,3D FISH,No Label,0.080661036,0.465360774,1.985081959,0.768885481
Optimization After Formamide,70C,3D FISH,No Label,0.09113642,0.525796804,2.075862431,0.80404765
Optimization After Formamide,70C,3D FISH,No Label,0.0779566,0.449757969,1.961042379,0.759574186
Optimization After Formamide,70C,3D FISH,No Label,0.08437355,0.486779522,2.017696071,0.781517966
Optimization After Formamide,70C,3D FISH,No Label,0.08990093,0.518668845,2.065365797,0.799981969
Optimization After Formamide,70C,3D FISH,No Label,0.08818325,0.508758969,2.050673418,0.794291142
Optimization After Formamide,70C,3D FISH,No Label,0.09493246,0.547697442,2.10770809,0.816382488
Optimization After Formamide,70C,3D FISH,No Label,0.08836697,0.509818911,2.05225028,0.794901911
Optimization After Formamide,70C,3D FISH,No Label,0.082025014,0.473230024,1.997117067,0.773547061
Optimization After Formamide,70C,3D FISH,No Label,0.083151214,0.479727453,2.007008511,0.777378333
Optimization After Formamide,70C,3D FISH,No Label,0.082573794,0.476396121,2.001942316,0.775416034
Optimization After Formamide,70C,3D FISH,No Label,0.087721065,0.506092467,2.046700868,0.792752447
Optimization After Formamide,70C,3D FISH,No Label,0.07225709,0.41687557,1.90959045,0.739645215
Optimization After Formamide,70C,3D FISH,No Label,0.06228539,0.359345463,1.816400475,0.703549768
Optimization After Formamide,70C,3D FISH,No Label,0.0767077,0.442552643,1.949861547,0.755243493
Optimization After Formamide,70C,3D FISH,No Label,0.06986345,0.403065852,1.887632515,0.731140207
Optimization After Formamide,70C,3D FISH,No Label,0.074535444,0.430020164,1.930291508,0.747663394
Optimization After Formamide,70C,3D FISH,No Label,0.108589716,0.626490767,2.216378558,0.858474022
Optimization After Formamide,70C,3D FISH,No Label,0.09275935,0.535160036,2.08955454,0.80935104
Optimization After Formamide,70C,3D FISH,No Label,0.0847356,0.488868311,2.020851964,0.782740343
Optimization After Formamide,70C,3D FISH,No Label,0.07138558,0.411847534,1.90162161,0.736558629
Optimization After Formamide,70C,3D FISH,No Label,0.082851596,0.477998855,2.004381106,0.776360655
Optimization After Formamide,70C,3D FISH,No Label,0.0694821,0.400865715,1.884112932,0.72977696
Optimization After Formamide,70C,3D FISH,No Label,0.12129546,0.699794498,2.307778524,0.89387614
Optimization After Formamide,70C,3D FISH,No Label,0.09018494,0.520307395,2.067784091,0.800918651
Optimization After Formamide,70C,3D FISH,No Label,0.08934937,0.515486709,2.060660352,0.7981594
Optimization After Formamide,70C,3D FISH,No Label,0.110307924,0.636403689,2.229312868,0.863483892
Optimization After Formamide,70C,3D FISH,No Label,0.07597298,0.438313795,1.943260113,0.752686547
Optimization After Formamide,70C,3D FISH,No Label,0.07390008,0.426354534,1.924537196,0.745434566
Optimization After Formamide,70C,3D FISH,No Label,0.091709085,0.529100702,2.080706718,0.805923996
Optimization After Formamide,70C,3D FISH,No Label,0.10714284,0.61814325,2.20535284,0.85420341
Optimization After Formamide,70C,3D FISH,No Label,0.09226712,0.532320195,2.085413742,0.807747177
Optimization After Formamide,70C,3D FISH,No Label,0.107270665,0.618880716,2.206331812,0.854582597
Optimization After Formamide,70C,3D FISH,No Label,0.069928646,0.403441989,1.888233622,0.731373035
Optimization After Formamide,70C,3D FISH,No Label,0.08352979,0.481911585,2.010323998,0.778662527
Optimization After Formamide,70C,3D FISH,No Label,0.084368594,0.467378906,2.01765284,0.772401015
Optimization After Formamide,70C,3D FISH,No Label,0.078148566,0.432921654,1.962756513,0.751385517
Optimization After Formamide,70C,3D FISH,No Label,0.085774414,0.475166764,2.029882105,0.777082641
Optimization After Formamide,70C,3D FISH,No Label,0.09018205,0.49958386,2.067759499,0.791582924
Optimization After Formamide,70C,3D FISH,No Label,0.07240057,0.401079331,1.91089966,0.731533595
Optimization After Formamide,70C,3D FISH,No Label,0.07678051,0.425342999,1.950514773,0.746699115
Optimization After Formamide,70C,3D FISH,No Label,0.10469581,0.579986116,2.186429801,0.837012475
Optimization After Formamide,70C,3D FISH,No Label,0.085244775,0.472232709,2.025282731,0.775321901
Optimization After Formamide,70C,3D FISH,No Label,0.0989007,0.547882794,2.140292544,0.819350138
Optimization After Formamide,70C,3D FISH,No Label,0.07161177,0.396709595,1.903692598,0.728774576
Optimization After Formamide,70C,3D FISH,No Label,0.082005605,0.454288594,1.996946229,0.764474078
Optimization After Formamide,70C,3D FISH,No Label,0.077001974,0.426569849,1.952500602,0.747459333
Optimization After Formamide,70C,3D FISH,No Label,0.11950041,0.661999546,2.295466234,0.878753972
Optimization After Formamide,70C,3D FISH,No Label,0.073556736,0.407484174,1.921421748,0.735561678
Optimization After Formamide,70C,3D FISH,No Label,0.07681732,0.425546916,1.950844953,0.746825515
Optimization After Formamide,70C,3D FISH,No Label,0.08985492,0.49777165,2.064973733,0.790516473
Optimization After Formamide,70C,3D FISH,No Label,0.0960274,0.531965498,2.116774254,0.810346829
Optimization After Formamide,70C,3D FISH,No Label,0.088951945,0.492769415,2.057262552,0.787564467
Optimization After Formamide,70C,3D FISH,No Label,0.084693044,0.46917627,2.020481246,0.773483789
Optimization After Formamide,70C,3D FISH,No Label,0.080508076,0.445992693,1.983728593,0.759414081
Optimization After Formamide,70C,3D FISH,No Label,0.08892884,0.49264142,2.057064829,0.787488774
Optimization After Formamide,70C,3D FISH,No Label,0.080359586,0.4451701,1.982414059,0.758910849
Optimization After Formamide,70C,3D FISH,No Label,0.06366525,0.35268805,1.829593721,0.700407929
Optimization After Formamide,70C,3D FISH,No Label,0.07023919,0.389105877,1.89109444,0.72395173
Optimization After Formamide,70C,3D FISH,No Label,0.08887097,0.492320836,2.056569509,0.787299155
Optimization After Formamide,70C,3D FISH,No Label,0.06873103,0.380751084,1.87716309,0.718618509
Optimization After Formamide,70C,3D FISH,No Label,0.07014229,0.388569078,1.890202196,0.72361016
Optimization After Formamide,70C,3D FISH,No Label,0.06187137,0.342750446,1.812419999,0.693833457
Optimization After Formamide,70C,3D FISH,No Label,0.06598593,0.365543982,1.851544642,0.708811215
Optimization After Formamide,70C,3D FISH,No Label,0.07699094,0.426508723,1.9524017,0.747421471
Optimization After Formamide,70C,3D FISH,No Label,0.08154538,0.451739074,1.9928918,0.762921955
Optimization After Formamide,70C,3D FISH,No Label,0.08611187,0.477036178,2.032807488,0.778202541
Optimization After Formamide,70C,3D FISH,No Label,0.11692008,0.647705224,2.27742229,0.871846361
